/home/andreas/anaconda3/envs/default/bin/python /home/andreas/workspace/semeval/project/results_evaluator.py
start evaluating
|                                    |   pred_acc |   val_acc |   epoch | backend   | classifier   |   dimensionality |   padding |   lstm_size | activation1   | activation2   | optimizer   | loss                           |   batch_size |   dropout |   vsplit | embedding                                    |   embedding2 |   rich |   runtime | argv                                                                                                                                        |
| ('2018-01-22_00-38-44-608917', 9)  |      0.623 |     0.678 |       8 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      2 |  2485.958 | ['--runs', '10', '--classifier', 'LSTM_05add', '--rich', '2', '--out_path', '/scratch_gs/funkea/semeval/out/']                              |
| ('2018-01-22_00-19-53-877388', 10) |      0.623 |     0.640 |       6 | theano    | LSTM_05add   |              300 |       100 |          64 | softmax       | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  1878.141 | ['--runs', '10', '--classifier', 'LSTM_05add', '--activation1', 'softmax', '--out_path', '/scratch_gs/funkea/semeval/out/']                 |
| ('2018-01-22_00-15-12-817211', 8)  |      0.623 |     0.661 |      16 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_fastText_prov_freq     |          nan |      3 |  4653.350 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ftx_pf', '--out_path', '/scratch_gs/funkea/semeval/out/']                    |
| ('2018-01-22_00-00-51-652531', 4)  |      0.623 |     0.715 |      14 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_hs_iter25_sg_300            |          nan |      3 |  4192.735 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_hs_i25_300', '--out_path', '/scratch_gs/funkea/semeval/out/']          |
| ('2018-01-22_00-19-53-877388', 8)  |      0.620 |     0.678 |       9 | theano    | LSTM_05add   |              300 |       100 |          64 | softmax       | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  2672.506 | ['--runs', '10', '--classifier', 'LSTM_05add', '--activation1', 'softmax', '--out_path', '/scratch_gs/funkea/semeval/out/']                 |
| ('2018-01-22_00-00-54-870521', 5)  |      0.620 |     0.636 |      19 | theano    | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_ftx_hs_iter20_sg_100_lc     |          nan |      3 |  4543.239 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_ftx_sg_hs_i20_100_lc', '--out_path', '/scratch_gs/funkea/semeval/out/']   |
| ('2018-01-22_00-12-05-480318', 1)  |      0.620 |     0.702 |      12 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |            2 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 | 26412.531 | ['--runs', '10', '--classifier', 'LSTM_05add', '--batch_size', '2', '--out_path', '/scratch_gs/funkea/semeval/out/']                        |
| ('2018-01-22_00-39-34-840915', 10) |      0.620 |     0.649 |      13 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc                   |          nan |      3 |  3887.090 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_300_lc', '--out_path', '/scratch_gs/funkea/semeval/out/']              |
| ('2018-01-21_23-46-38-239171', 4)  |      0.620 |     0.678 |      12 | theano    | LSTM_05add   |              300 |       100 |          16 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  1840.058 | ['--runs', '10', '--classifier', 'LSTM_05add', '--lstm_size', '16', '--out_path', '/scratch_gs/funkea/semeval/out/']                        |
| ('2018-01-22_00-15-12-818105', 6)  |      0.620 |     0.674 |      11 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_fastText               |          nan |      3 |  3223.815 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ftx', '--out_path', '/scratch_gs/funkea/semeval/out/']                       |
| ('2018-01-22_00-30-12-717273', 3)  |      0.620 |     0.631 |      14 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.650 | embeddings_cache_file_word2vec               |          nan |      3 |  2663.090 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.65', '--out_path', '/scratch_gs/funkea/semeval/out/']                         |
| ('2018-01-22_00-10-51-250584', 9)  |      0.620 |     0.607 |       4 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     1.000 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  1380.555 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '1.0', '--out_path', '/scratch_gs/funkea/semeval/out/']                         |
| ('2018-01-22_00-30-13-148303', 6)  |      0.620 |     0.628 |      18 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.500 | embeddings_cache_file_word2vec               |          nan |      3 |  3691.104 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.5', '--out_path', '/scratch_gs/funkea/semeval/out/']                          |
| ('2018-01-22_05-46-22-081694', 6)  |      0.620 |     0.682 |       8 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_iter20_sg_300               |          nan |      3 |  2489.867 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_i20_300', '--out_path', '/scratch_gs/funkea/semeval/out/']             |
| ('2018-01-22_00-16-15-985716', 1)  |      0.620 |     0.653 |       9 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | mean_absolute_error            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  2630.515 | ['--runs', '10', '--classifier', 'LSTM_05add', '--loss', 'mean_absolute_error', '--out_path', '/scratch_gs/funkea/semeval/out/']            |
| ('2018-01-22_00-10-51-956994', 4)  |      0.620 |     0.636 |       7 | theano    | LSTM_05add   |              300 |        25 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   811.556 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '25', '--out_path', '/scratch_gs/funkea/semeval/out/']                          |
| ('2018-01-22_00-16-16-238084', 6)  |      0.620 |     0.653 |       7 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | mean_squared_error             |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  2241.574 | ['--runs', '10', '--classifier', 'LSTM_05add', '--loss', 'mean_squared_error', '--out_path', '/scratch_gs/funkea/semeval/out/']             |
| ('2018-01-22_05-34-14-249479', 6)  |      0.620 |     0.661 |      14 | theano    | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_iter20_sg_100_lc            |          nan |      3 |  3328.760 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_i20_100_lc', '--out_path', '/scratch_gs/funkea/semeval/out/']          |
| ('2018-01-22_00-10-14-343007', 6)  |      0.620 |     0.628 |       6 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.300 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  1920.237 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.3', '--out_path', '/scratch_gs/funkea/semeval/out/']                         |
| ('2018-01-22_00-10-14-343007', 3)  |      0.620 |     0.661 |       5 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.300 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  1684.420 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.3', '--out_path', '/scratch_gs/funkea/semeval/out/']                         |
| ('2018-01-22_00-15-13-045268', 2)  |      0.620 |     0.669 |      18 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec_prov_freq_lc  |          nan |      3 |  4864.505 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'd2v_pf_lc', '--out_path', '/scratch_gs/funkea/semeval/out/']                 |
| ('2018-01-22_00-30-12-829096', 3)  |      0.620 |     0.603 |      17 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.600 | embeddings_cache_file_word2vec               |          nan |      3 |  3156.057 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.6', '--out_path', '/scratch_gs/funkea/semeval/out/']                          |
| ('2018-01-22_00-15-12-903654', 1)  |      0.620 |     0.686 |      11 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | categorical_hinge              |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  3182.642 | ['--runs', '10', '--classifier', 'LSTM_05add', '--loss', 'categorical_hinge', '--out_path', '/scratch_gs/funkea/semeval/out/']              |
| ('2018-01-22_00-30-12-829096', 2)  |      0.620 |     0.649 |      18 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.600 | embeddings_cache_file_word2vec               |          nan |      3 |  3216.853 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.6', '--out_path', '/scratch_gs/funkea/semeval/out/']                          |
| ('2018-01-22_04-03-52-486701', 3)  |      0.620 |     0.645 |       9 | theano    | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_iter20_cb_100_lc            |          nan |      3 |  2256.065 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_cb_i20_100_lc', '--out_path', '/scratch_gs/funkea/semeval/out/']          |
| ('2018-01-22_00-00-50-762014', 3)  |      0.620 |     0.678 |      13 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_hs_iter25_sg_300_lc         |          nan |      3 |  3913.567 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_hs_i25_300_lc', '--out_path', '/scratch_gs/funkea/semeval/out/']       |
| ('2018-01-22_00-00-52-138625', 3)  |      0.620 |     0.653 |      11 | theano    | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_ftx_hs_iter20_sg_100        |          nan |      3 |  2870.216 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_ftx_sg_hs_i20_100', '--out_path', '/scratch_gs/funkea/semeval/out/']      |
| ('2018-01-22_00-16-15-985716', 3)  |      0.620 |     0.674 |       8 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | mean_absolute_error            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  2399.262 | ['--runs', '10', '--classifier', 'LSTM_05add', '--loss', 'mean_absolute_error', '--out_path', '/scratch_gs/funkea/semeval/out/']            |
| ('2018-01-22_00-00-50-762014', 6)  |      0.617 |     0.674 |      18 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_hs_iter25_sg_300_lc         |          nan |      3 |  5216.107 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_hs_i25_300_lc', '--out_path', '/scratch_gs/funkea/semeval/out/']       |
| ('2018-01-22_00-00-54-094008', 3)  |      0.617 |     0.645 |      18 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_ftx_hs_iter20_sg_300_lc     |          nan |      3 |  5201.007 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_ftx_sg_hs_i20_300_lc', '--out_path', '/scratch_gs/funkea/semeval/out/']   |
| ('2018-01-22_00-40-33-308484', 6)  |      0.617 |     0.669 |      16 | theano    | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_hs_sg_100                   |          nan |      3 |  3806.590 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_hs_100', '--out_path', '/scratch_gs/funkea/semeval/out/']              |
| ('2018-01-22_00-00-54-094543', 2)  |      0.617 |     0.657 |       7 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_ftx_hs_iter20_sg_300        |          nan |      3 |  2185.005 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_ftx_sg_hs_i20_300', '--out_path', '/scratch_gs/funkea/semeval/out/']      |
| ('2018-01-22_00-00-54-094543', 7)  |      0.617 |     0.669 |      12 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_ftx_hs_iter20_sg_300        |          nan |      3 |  3625.348 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_ftx_sg_hs_i20_300', '--out_path', '/scratch_gs/funkea/semeval/out/']      |
| ('2018-01-22_02-34-31-554593', 7)  |      0.617 |     0.682 |      16 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_hs_sg_300_lc                |          nan |      3 |  4705.115 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_hs_300_lc', '--out_path', '/scratch_gs/funkea/semeval/out/']           |
| ('2018-01-22_00-15-12-819647', 3)  |      0.617 |     0.665 |      17 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec_prov_freq_lc2 |          nan |      3 |  4842.865 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'd2v_pf_lc2', '--out_path', '/scratch_gs/funkea/semeval/out/']                |
| ('2018-01-22_00-38-44-608917', 10) |      0.617 |     0.674 |       9 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      2 |  2731.418 | ['--runs', '10', '--classifier', 'LSTM_05add', '--rich', '2', '--out_path', '/scratch_gs/funkea/semeval/out/']                              |
| ('2018-01-22_00-00-48-598006', 7)  |      0.617 |     0.665 |      18 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_hs_iter25_cb_300_lc         |          nan |      3 |  5286.992 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_cb_hs_i25_300_lc', '--out_path', '/scratch_gs/funkea/semeval/out/']       |
| ('2018-01-22_00-10-51-712297', 3)  |      0.617 |     0.624 |      13 | theano    | LSTM_05add   |              300 |        10 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   741.258 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '10', '--out_path', '/scratch_gs/funkea/semeval/out/']                          |
| ('2018-01-22_00-10-51-712297', 5)  |      0.617 |     0.603 |      10 | theano    | LSTM_05add   |              300 |        10 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   644.274 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '10', '--out_path', '/scratch_gs/funkea/semeval/out/']                          |
| ('2018-01-22_00-26-31-769384', 10) |      0.617 |     0.639 |       7 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.150 | embeddings_cache_file_word2vec               |          nan |      3 |  2162.338 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.15', '--out_path', '/scratch_gs/funkea/semeval/out/']                         |
| ('2018-01-21_23-46-38-239247', 9)  |      0.617 |     0.636 |      13 | theano    | LSTM_05add   |              300 |       100 |           8 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  1701.856 | ['--runs', '10', '--classifier', 'LSTM_05add', '--lstm_size', '8', '--out_path', '/scratch_gs/funkea/semeval/out/']                         |
| ('2018-01-22_00-00-54-094543', 6)  |      0.617 |     0.603 |       8 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_ftx_hs_iter20_sg_300        |          nan |      3 |  2437.540 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_ftx_sg_hs_i20_300', '--out_path', '/scratch_gs/funkea/semeval/out/']      |
| ('2018-01-22_00-00-47-199393', 3)  |      0.614 |     0.686 |      15 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_iter20_sg_300_lc            |          nan |      3 |  4277.944 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_i20_300_lc', '--out_path', '/scratch_gs/funkea/semeval/out/']          |
| ('2018-01-22_00-10-51-712297', 6)  |      0.614 |     0.612 |       9 | theano    | LSTM_05add   |              300 |        10 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   610.678 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '10', '--out_path', '/scratch_gs/funkea/semeval/out/']                          |
| ('2018-01-22_00-00-47-325922', 7)  |      0.614 |     0.607 |       8 | theano    | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_hs_iter25_cb_100            |          nan |      3 |  2025.234 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_cb_hs_i25_100', '--out_path', '/scratch_gs/funkea/semeval/out/']          |
| ('2018-01-22_00-00-47-199393', 8)  |      0.614 |     0.682 |      10 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_iter20_sg_300_lc            |          nan |      3 |  3102.695 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_i20_300_lc', '--out_path', '/scratch_gs/funkea/semeval/out/']          |
| ('2018-01-22_00-09-59-635574', 7)  |      0.614 |     0.653 |       4 | theano    | LSTM_05add   |              300 |       100 |         188 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  2314.056 | ['--runs', '10', '--classifier', 'LSTM_05add', '--lstm_size', '188', '--out_path', '/scratch_gs/funkea/semeval/out/']                       |
| ('2018-01-22_05-46-22-081694', 5)  |      0.614 |     0.653 |       6 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_iter20_sg_300               |          nan |      3 |  1948.065 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_i20_300', '--out_path', '/scratch_gs/funkea/semeval/out/']             |
| ('2018-01-22_00-00-50-762014', 10) |      0.614 |     0.636 |       9 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_hs_iter25_sg_300_lc         |          nan |      3 |  2771.119 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_hs_i25_300_lc', '--out_path', '/scratch_gs/funkea/semeval/out/']       |
| ('2018-01-22_00-40-33-308315', 6)  |      0.611 |     0.640 |      16 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_hs_cb_300                   |          nan |      3 |  4721.249 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_cb_hs_300', '--out_path', '/scratch_gs/funkea/semeval/out/']              |
| ('2018-01-22_00-39-34-843609', 10) |      0.611 |     0.636 |      12 | theano    | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_sg_100                      |          nan |      3 |  2918.560 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_100', '--out_path', '/scratch_gs/funkea/semeval/out/']                 |
| ('2018-01-22_00-39-35-012249', 9)  |      0.611 |     0.649 |      16 | theano    | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_hs_cb_100                   |          nan |      3 |  3847.533 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_cb_hs_100', '--out_path', '/scratch_gs/funkea/semeval/out/']              |
| ('2018-01-22_05-46-22-081694', 3)  |      0.611 |     0.649 |       7 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_iter20_sg_300               |          nan |      3 |  2214.214 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_i20_300', '--out_path', '/scratch_gs/funkea/semeval/out/']             |
| ('2018-01-22_04-19-39-413652', 4)  |      0.611 |     0.587 |       9 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_iter20_cb_300_lc            |          nan |      3 |  2766.409 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_cb_i20_300_lc', '--out_path', '/scratch_gs/funkea/semeval/out/']          |
| ('2018-01-22_05-46-22-081694', 8)  |      0.611 |     0.665 |       6 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_iter20_sg_300               |          nan |      3 |  1923.939 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_i20_300', '--out_path', '/scratch_gs/funkea/semeval/out/']             |
| ('2018-01-22_00-15-12-819647', 6)  |      0.611 |     0.669 |      12 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec_prov_freq_lc2 |          nan |      3 |  3600.798 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'd2v_pf_lc2', '--out_path', '/scratch_gs/funkea/semeval/out/']                |
| ('2018-01-22_00-13-34-229642', 10) |      0.611 |     0.645 |       9 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec               |          nan |      3 |  2802.813 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'd2v', '--out_path', '/scratch_gs/funkea/semeval/out/']                       |
| ('2018-01-22_00-00-47-199393', 10) |      0.611 |     0.657 |      11 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_iter20_sg_300_lc            |          nan |      3 |  3399.730 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_i20_300_lc', '--out_path', '/scratch_gs/funkea/semeval/out/']          |
| ('2018-01-22_00-15-12-881884', 4)  |      0.611 |     0.669 |      11 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_fastText_prov_freq_lc  |          nan |      3 |  3205.182 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ftx_pf_lc', '--out_path', '/scratch_gs/funkea/semeval/out/']                 |
| ('2018-01-22_00-15-12-817211', 4)  |      0.608 |     0.599 |       8 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_fastText_prov_freq     |          nan |      3 |  2433.496 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ftx_pf', '--out_path', '/scratch_gs/funkea/semeval/out/']                    |
| ('2018-01-22_00-00-51-339791', 9)  |      0.608 |     0.541 |       4 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_ftx_hs_iter20_cb_300_lc     |          nan |      3 |  1377.104 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_ftx_cb_hs_i20_300_lc', '--out_path', '/scratch_gs/funkea/semeval/out/']   |
| ('2018-01-22_00-10-51-250584', 2)  |      0.608 |     0.678 |       9 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     1.000 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  2716.248 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '1.0', '--out_path', '/scratch_gs/funkea/semeval/out/']                         |
| ('2018-01-22_00-19-53-912490', 10) |      0.608 |     0.686 |       7 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  2242.580 | ['--runs', '10', '--classifier', 'LSTM_05add', '--activation1', 'relu', '--out_path', '/scratch_gs/funkea/semeval/out/']                    |
| ('2018-01-22_00-00-54-870521', 8)  |      0.608 |     0.682 |      15 | theano    | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_ftx_hs_iter20_sg_100_lc     |          nan |      3 |  3699.919 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_ftx_sg_hs_i20_100_lc', '--out_path', '/scratch_gs/funkea/semeval/out/']   |
| ('2018-01-22_00-15-12-819647', 4)  |      0.604 |     0.612 |       8 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec_prov_freq_lc2 |          nan |      3 |  2435.733 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'd2v_pf_lc2', '--out_path', '/scratch_gs/funkea/semeval/out/']                |
