indoors	3
indicator	3
indexed	3
incorrectly	3
incompetent	3
includes	3
incidents	3
incarceration	3
inability	3
imports	3
imporant	3
implementation	3
impart	3
impairment	3
image	3
illnesses	3
illegally	3
ideologies	3
ideological	3
ideals	3
hurricane	3
humility	3
humankind	3
housewives	3
hoping	3
hope	3
homosexual	3
homeschooled	3
holds	3
holdovers	3
historical	3
hip	3
hegemony	3
heaven	3
heated	3
heading	3
head	3
harvestable	3
harming	3
harmed	3
hardships	3
hardcore	3
happened	3
hacks	3
gullible	3
guise	3
guilt	3
guarantees	3
grounding	3
grease	3
granted	3
grant	3
grandfather	3
grand	3
graduates	3
governing	3
goals	3
glimpse	3
geology	3
gene	3
gems	3
gather	3
gates	3
gap	3
gained	3
fuel	3
frivolous	3
fringe	3
friend	3
foundling	3
founding	3
forwards	3
forthcoming	3
formed	3
format	3
foresee	3
following	3
followed	3
fluent	3
flood	3
flat	3
fixed	3
felony	3
fellons	3
feed	3
favorite	3
fashionably	3
farming	3
faire	3
fades	3
faction	3
exuberant	3
extremist	3
extremest	3
extends	3
expressed	3
exploits	3
exempt	3
executives	3
exceed	3
exact	3
evaluating	3
establishment	3
escape	3
error	3
eradicated	3
enthusiastically	3
entered	3
enriching	3
enlightening	3
enjoying	3
engines	3
engineers	3
engineering	3
engine	3
engage	3
endangers	3
empower	3
emphasizes	3
ed	3
ecosystem	3
ecosphere	3
eater	3
east	3
earnings	3
earlier	3
drunkards	3
drops	3
dreck	3
downloads	3
doors	3
district	3
distribution	3
disrespect	3
display	3
disguised	3
discussing	3
discreet	3
discoveries	3
discontinued	3
disciplines	3
discern	3
disbanded	3
disastrous	3
disagreements	3
disagree	3
disability	3
directly	3
dictating	3
developing	3
develop	3
detriment	3
deterrent	3
determine	3
destroys	3
desirable	3
deportations	3
delivering	3
delivered	3
degradation	3
defiant	3
defenses	3
deeper	3
deemed	3
deductible	3
decided	3
dairy	3
dabble	3
cure	3
cult	3
crowded	3
crop	3
critiquing	3
critic	3
criteria	3
credible	3
covering	3
counterparts	3
counterculture	3
counter	3
costume	3
corridor	3
core	3
cooperating	3
cool	3
convince	3
conversations	3
conversation	3
controlled	3
contribute	3
constantly	3
consist	3
consideration	3
confront	3
conditioning	3
condemn	3
comprehensive	3
complementary	3
complement	3
compensated	3
commuters	3
communicable	3
commitment	3
commited	3
commentators	3
comforting	3
combination	3
collaborate	3
cocaine	3
clause	3
civilization	3
civic	3
childish	3
checking	3
cheated	3
chase	3
charging	3
characteristic	3
chalk	3
central	3
catered	3
carrying	3
caregivers	3
card	3
canonization	3
c	3
busy	3
bus	3
burdening	3
brothel	3
broker	3
broadened	3
branding	3
brains	3
boxes	3
bothered	3
border	3
boomers	3
bonds	3
bolder	3
boards	3
board	3
blindly	3
bleeding	3
bills	3
bid	3
believed	3
beings	3
beholden	3
behalf	3
beforehand	3
beating	3
battle	3
bathroom	3
basket	3
barbarism	3
barbaric	3
backwards	3
award	3
auto	3
authorized	3
attracts	3
attractive	3
attendees	3
attempts	3
attackers	3
attachment	3
atrocities	3
atomic	3
atlantic	3
assure	3
assuming	3
associations	3
aspire	3
artists	3
artist	3
arrested	3
arming	3
armies	3
arm	3
argued	3
appeared	3
anyways	3
antidepressant	3
annoyed	3
announcement	3
animistic	3
ancestors	3
americans	3
ambulance	3
alert	3
agreement	3
agreeable	3
agencies	3
afternoon	3
advised	3
adventure	3
adulthood	3
adolescents	3
administrative	3
activism	3
acquire	3
achievement	3
achieve	3
abusing	3
abuses	3
abide	3
abandoned	3
Woman	3
Voters	3
Vaccines	3
Unvaccinated	3
Undermine	3
Ultimate	3
Tourists	3
Tight	3
Things	3
Then	3
Thailand	3
Testament	3
Television	3
Sweden	3
Strung	3
Stopping	3
Standards	3
Spanish	3
Socioecomonics	3
So	3
Smaller	3
Saturday	3
Restrict	3
Removing	3
Regardless	3
Realizing	3
Rates	3
Qaeda	3
Qa'eda	3
Punishing	3
Prospect	3
Precedent	3
Polls	3
Pollings	3
Polling	3
Players	3
Places	3
Pesticides	3
Patients	3
Patenting	3
Park	3
Parental	3
Pageantry	3
Overweight	3
Overnight	3
Older	3
Old	3
Offering	3
Obviously	3
Negative	3
Nation	3
Musicians	3
Monarchs	3
Millions	3
Mckesson	3
Man	3
Malthusian	3
Makes	3
Looking	3
Local	3
Lakes	3
Labeling	3
Korea	3
King	3
Kindle	3
Justices	3
Jesus	3
JPM	3
Iodine	3
Increasing	3
Increase	3
IF	3
I.O.C.	3
Hurting	3
Homeowner	3
Hillary	3
Hezbollah	3
Herd	3
Hea	3
Haitians	3
Growers	3
God	3
Genes	3
Gamblers	3
Forums	3
Forcing	3
Finland	3
Fighting	3
Fertility	3
Federal	3
Favoritism	3
Farmers	3
Farmer	3
F.D.A.	3
Extra	3
Experienced	3
Exiting	3
Evident	3
Every	3
Enlightened	3
Embargo	3
Dunks	3
Dividends	3
Diagnosis	3
Democracy	3
Delaying	3
Declawed	3
DeRay	3
Daycare	3
Cubicles	3
Cuban	3
Critiques	3
Courts	3
Controlling	3
Constitution	3
Common	3
Columbia	3
Collaborative	3
Citizen	3
Churches	3
Charles	3
Cases	3
Carribbean	3
COULD	3
Bureaucracies	3
Biking	3
Before	3
Baltimore	3
Back	3
Attending	3
Asian	3
Architects	3
Arabs	3
Airlines	3
7th	3
6th	3
6	3
18	3
yard	2
workforce	2
withdrawn	2
weaker	2
watches	2
villain	2
viciously	2
valuing	2
utterly	2
unprecise	2
unmedicated	2
unites	2
unfiltered	2
uncertain	2
typical	2
toxic	2
told	2
toe	2
terms	2
tells	2
taser	2
swimmers	2
swim	2
suits	2
suddenly	2
stunt	2
stroking	2
stoped	2
stimulates	2
steal	2
stage	2
software	2
sober	2
smoke	2
skipped	2
site	2
segregate	2
sees	2
sane	2
ruins	2
ritual	2
revolt	2
resulted	2
resist	2
resembled	2
repulsive	2
repressing	2
reporting	2
remind	2
relatively	2
rehab	2
reflects	2
referendum	2
recorded	2
realizing	2
reactions	2
questionable	2
publicly	2
prostate	2
properties	2
prohibit	2
production	2
prisoner	2
prevented	2
presidency	2
prescribing	2
preposterous	2
predictable	2
preach	2
phlanges	2
personalities	2
partisan	2
partially	2
outspoken	2
organically	2
obscene	2
o	2
noy	2
noticed	2
nonsense	2
newspaper	2
neutral	2
mitigated	2
miserable	2
metrics	2
meanwhile	2
meaningless	2
match	2
manner	2
loopholes	2
licenses	2
late	2
kinda	2
jump	2
invective	2
intolerant	2
interact	2
inseparable	2
inhuman	2
infecting	2
indulging	2
indeed	2
inconsequential	2
inaccurate	2
impression	2
imposed	2
imply	2
imperative	2
immoral	2
immigrant	2
imaginary	2
illogical	2
illegitimized	2
ignores	2
idiots	2
hosts	2
honesty	2
honed	2
homosexuality	2
hole	2
hier	2
hiding	2
healthily	2
hates	2
gem	2
gayness	2
gave	2
garment	2
fuzzy	2
functioning	2
frightens	2
freebies	2
freak	2
festive	2
felt	2
felon	2
fearful	2
farther	2
facebook	2
extremists	2
exposes	2
exponentially	2
explosive	2
expectations	2
expanded	2
execute	2
excruciating	2
excessively	2
evil	2
equals	2
enforce	2
endless	2
enable	2
electrons	2
editorials	2
distracting	2
distorted	2
disproportionately	2
displays	2
disorder	2
discourages	2
disagreed	2
diminishes	2
diagnoses	2
devolved	2
device	2
descended	2
defiance	2
defenseless	2
dealers	2
dealer	2
curtailed	2
currency	2
cubes	2
creators	2
creations	2
corrected	2
copiously	2
considerable	2
consciousness	2
conferring	2
compromised	2
committed	2
columns	2
colonies	2
codified	2
champion	2
carbon	2
cannibalism	2
bushiness	2
buried	2
breed	2
boys	2
blind	2
bleak	2
bleach	2
birthing	2
believing	2
beats	2
bearing	2
attacker	2
assimilate	2
aspirin	2
arrest	2
appreciated	2
appointment	2
apple	2
apologize	2
apart	2
antiquated	2
antics	2
analyze	2
analyst	2
amputating	2
affirmative	2
advocating	2
accordance	2
Unemployment	2
Teens	2
THe	2
Smurf	2
Screens	2
Ryan	2
Resource	2
Refusing	2
Record	2
Real	2
Prescriptions	2
Prescription	2
Now	2
NYT	2
Moving	2
Miraculous	2
Midwives	2
Impression	2
ICU	2
Hooked	2
Homebirths	2
Fraternities	2
First	2
Finding	2
Employer	2
Electronics	2
Economics	2
Earth	2
Depressed	2
Denying	2
Currently	2
Cooperating	2
Condos	2
Complications	2
Catholicism	2
Capitalism	2
Boys	2
Ban	2
At	2
Apps	2
9	2
14th	2
youth	1
worlds	1
wives	1
wind	1
wealth	1
waived	1
volatile	1
visits	1
virtually	1
viewpoints	1
vetting	1
vaildated	1
unsuccessful	1
unreadable	1
unnoticed	1
uninformed	1
uneducated	1
uncontrolled	1
twisted	1
trumped	1
trivial	1
total	1
torturers	1
thinkers	1
tension	1
technological	1
targeted	1
target	1
sustaining	1
surviving	1
supplementary	1
suited	1
suffer	1
subjugate	1
structured	1
strive	1
straightforward	1
stole	1
stifle	1
standpoint	1
squaring	1
spurious	1
spreading	1
spotted	1
spirituality	1
spewing	1
spark	1
sororities	1
sisters	1
siren	1
similarities	1
signal	1
shopping	1
shooting	1
shia	1
sexual	1
sexes	1
separable	1
sentence	1
seldomly	1
segregated	1
sects	1
saying	1
rushed	1
reveals	1
restored	1
restore	1
respectful	1
resemble	1
reproductive	1
reproduce	1
represents	1
released	1
relate	1
relapse	1
regret	1
regions	1
refusal	1
reforming	1
reentering	1
reconstructed	1
reaching	1
random	1
ramifications	1
pure	1
proverbial	1
protocol	1
promotes	1
promoted	1
prohibited	1
progress	1
profitable	1
productivity	1
privileged	1
principle	1
prevalence	1
prestige	1
precise	1
populations	1
pledge	1
player	1
piece	1
physician	1
pertain	1
per	1
peak	1
patch	1
participated	1
painful	1
page	1
overwhelming	1
outspoke	1
outgoing	1
origins	1
opinionated	1
operation	1
offered	1
occurrence	1
occasion	1
observations	1
nationality	1
mosques	1
mortgages	1
moderators	1
misinformed	1
minutes	1
metric	1
metals	1
mending	1
meltdown	1
meds	1
medicare	1
maternal	1
massacre	1
mall	1
males	1
maim	1
lunatics	1
lounge	1
loudly	1
limiting	1
likewise	1
lessons	1
lawmakers	1
laundered	1
lang	1
knowingly	1
justifies	1
joint	1
jeopardized	1
item	1
intends	1
integration	1
integrated	1
insurers	1
insights	1
insightful	1
informs	1
informative	1
infection	1
indescribable	1
inconsistent	1
inattention	1
impoverished	1
implies	1
impair	1
images	1
illicit	1
ignoring	1
hundreds	1
humble	1
hostilities	1
host	1
horrendous	1
holocaust	1
holders	1
heed	1
hassle	1
happiness	1
grounds	1
grasp	1
grabbing	1
governed	1
fossil	1
fisheries	1
firms	1
fined	1
fills	1
fighters	1
fences	1
favorably	1
faulty	1
fascist	1
fancy	1
falsehoods	1
falls	1
facto	1
extremely	1
exterminate	1
expose	1
existent	1
everywhere	1
environmental	1
entertain	1
entangled	1
ensue	1
enlightens	1
enlightenment	1
enhances	1
english	1
enfornced	1
emergencies	1
embraced	1
embarrasses	1
edge	1
during	1
domesticated	1
disrupted	1
disrespectful	1
dishonesty	1
disgusting	1
dinner	1
differing	1
dictate	1
demonstrate	1
degraded	1
defenselessness	1
dark	1
cutting	1
cubicles	1
countered	1
cord	1
contextual	1
consistently	1
conservation	1
consequential	1
confusing	1
conferred	1
condone	1
competence	1
comparable	1
commentors	1
commentary	1
colonists	1
club	1
closed	1
clients	1
clawing	1
classrooms	1
circus	1
caught	1
category	1
capacity	1
candidante	1
cafeteria	1
brought	1
brothers	1
breaching	1
brave	1
bored	1
bombers	1
biting	1
bit	1
beverages	1
betraying	1
bend	1
believer	1
barred	1
bandwagon	1
baggage	1
awards	1
avoiding	1
avenue	1
attended	1
assimilating	1
aspect	1
ask	1
aside	1
ascends	1
army	1
are't	1
applies	1
apologized	1
annual	1
alliance	1
alcohol	1
agreed	1
afterwards	1
adopt	1
admits	1
admit	1
accepted	1
Writer	1
Words	1
Washington	1
Valley	1
Unless	1
UC	1
Turkish	1
Treatments	1
Teenagers	1
Technological	1
TSA	1
Sororities	1
Since	1
Silicon	1
Saving	1
Religious	1
Reforming	1
Rather	1
Radical	1
Publicly	1
Primary	1
Populations	1
Population	1
Political	1
POst	1
Orlando	1
Onsite	1
Offensive	1
Obstacles	1
Mothers	1
Monopolies	1
Milk	1
Manna	1
Mammon	1
Legitimize	1
Lacking	1
Journalism	1
Islam	1
Intact	1
Inevitably	1
Increases	1
Hydrocodone	1
Hospitals	1
Hospital	1
Healthcare	1
Hard	1
Haiti	1
HSBC	1
HC	1
Everybody	1
Equality	1
Engagement	1
Diagnoses	1
Deportation	1
Democrat	1
Defining	1
De	1
Criminals	1
Credible	1
Concealed	1
Commenters	1
Colombia	1
Coed	1
Cannabis	1
CA	1
Both	1
Biased	1
Becoming	1
Babies	1
Arguments	1
Anonymous	1
Allies	1
ABA	1
8	1
45	1
4	1
38	1
2	1
17	1
150	1
--	1
